"('anchor', 'track_id')","('positive', 'track_id')","('negative', 'track_id')","('anchor', 'genre_top')","('positive', 'genre_top')","('negative', 'genre_top')","('anchor', 'album_id')","('positive', 'album_id')","('negative', 'album_id')","('anchor', 'artist_id')","('positive', 'artist_id')","('negative', 'artist_id')","('anchor', 'genres_all')","('positive', 'genres_all')","('negative', 'genres_all')"
75393,147265,71303,Hip-Hop,Hip-Hop,Rock,13248,21966,12645,12271,22006,14551,"[539, 21]",[21],"[89, 12, 25]"
11781,11763,128699,Hip-Hop,Hip-Hop,Rock,2898,2898,19407,3089,3089,21046,[21],[21],"[12, 85]"
11766,70207,142567,Hip-Hop,Hip-Hop,International,2898,12474,21404,3089,14363,22684,[21],"[539, 21]","[2, 79]"
27799,6603,126720,Hip-Hop,Hip-Hop,Instrumental,5990,2011,19151,7011,1882,19461,[21],[21],"[18, 1235]"
128494,75933,59726,Hip-Hop,Hip-Hop,International,19387,13303,10964,17125,15323,6344,[21],"[811, 21]",[2]
109681,123440,71822,Hip-Hop,Hip-Hop,Electronic,17015,18671,12727,19024,20648,14634,[21],"[539, 100, 21]",[15]
11767,129674,10458,Hip-Hop,Hip-Hop,Folk,2898,19541,2584,3089,17125,2492,[21],[21],[17]
121318,75386,113262,Hip-Hop,Hip-Hop,International,18416,13248,17457,20304,12271,19360,"[811, 539, 100, 21]","[539, 21]",[2]
71691,107028,149099,Hip-Hop,Hip-Hop,Pop,12691,16672,22214,14456,12085,23648,[21],[21],"[362, 10]"
36997,130711,53301,Hip-Hop,Hip-Hop,International,7492,19682,9977,6274,21509,5798,[21],"[100, 21]","[2, 79]"
91317,109670,122357,Hip-Hop,Hip-Hop,Folk,15119,17013,18525,17014,18921,20475,[21],[21],"[17, 103]"
60474,37416,107592,Hip-Hop,Hip-Hop,Folk,11069,7524,16750,12966,8972,18755,[21],"[539, 21]",[17]
134824,116388,65779,Hip-Hop,Hip-Hop,Electronic,20238,17918,11833,14456,8693,13720,[21],"[811, 21]","[468, 15]"
71243,83715,136091,Hip-Hop,Hip-Hop,Rock,12639,14145,20445,14544,7473,22020,"[100, 21]",[21],"[89, 12, 25, 111]"
14363,72790,140871,Hip-Hop,Hip-Hop,Folk,3344,12921,21188,3967,3593,22523,"[100, 21]",[21],"[17, 103]"
69824,40541,43519,Hip-Hop,Hip-Hop,International,12415,8034,8534,14320,5934,10174,"[539, 21]","[100, 21]","[130, 2, 741]"
97691,32695,368,Hip-Hop,Hip-Hop,Rock,15824,6793,112,12207,3717,84,"[539, 100, 21]","[21, 542]","[89, 12, 25]"
11777,89857,92284,Hip-Hop,Hip-Hop,Electronic,2898,14962,15264,3089,16894,16873,[21],"[539, 21]","[286, 15]"
11867,110744,126667,Hip-Hop,Hip-Hop,Rock,2901,17152,19146,3094,16031,21027,"[539, 21]",[21],"[66, 12]"
98578,146725,73469,Hip-Hop,Hip-Hop,Pop,15949,21896,12997,15196,23348,9288,"[539, 21]",[21],[10]
11792,75926,120150,Hip-Hop,Hip-Hop,Experimental,2898,13303,18322,3089,15323,20188,[21],"[811, 21]","[16, 38, 763, 6]"
114042,71241,134631,Hip-Hop,Hip-Hop,Experimental,17582,12639,15174,19459,14544,15412,[21],"[100, 21]",[38]
11793,110777,116870,Hip-Hop,Hip-Hop,Instrumental,2898,17152,17974,3089,16031,19461,[21],[21],"[18, 1235]"
14365,13591,57661,Hip-Hop,Hip-Hop,Rock,3344,3199,10612,3967,3594,9123,"[100, 21]",[21],"[66, 12, 111, 85, 25]"
146689,96678,114222,Hip-Hop,Hip-Hop,Instrumental,21896,15692,17601,23348,17695,19472,[21],[21],"[18, 1235]"
75748,130168,121474,Hip-Hop,Hip-Hop,Instrumental,13285,19607,18437,12271,18872,20315,"[539, 21]",[21],"[107, 18, 1235]"
108488,56497,137152,Hip-Hop,Hip-Hop,Electronic,16872,10440,20592,18878,4035,19056,"[539, 21]","[811, 21]","[337, 495, 15]"
55102,129920,99370,Hip-Hop,Hip-Hop,International,10277,19576,16053,12085,21421,18023,"[811, 21]","[539, 21]","[2, 118]"
11770,71691,129048,Hip-Hop,Hip-Hop,Pop,2898,12691,19465,3089,14456,21268,[21],[21],"[10, 76]"
7481,75381,84144,Hip-Hop,Hip-Hop,Experimental,2095,13247,14199,1953,12271,16270,[21],[21],"[224, 38]"
63755,148028,26298,Hip-Hop,Hip-Hop,Pop,11515,22069,5694,7473,23527,6484,[21],"[100, 21, 580]","[10, 76]"
114036,107028,73771,Hip-Hop,Hip-Hop,International,17582,16672,13057,19459,12085,14998,[21],[21],"[130, 2]"
4685,108847,122201,Hip-Hop,Hip-Hop,Experimental,1131,16894,18512,618,16031,20445,[21],[21],"[1, 38]"
141567,10699,72288,Hip-Hop,Hip-Hop,Rock,21277,2645,12838,22568,2631,14695,"[100, 21]",[21],"[25, 12, 111]"
60510,54365,73820,Hip-Hop,Hip-Hop,Experimental,11072,10174,13063,3350,11979,13913,[21],[21],[38]
108841,142091,39662,Hip-Hop,Hip-Hop,Pop,16893,18166,7887,3593,19803,9409,[21],[21],"[10, 76]"
129915,71243,116879,Hip-Hop,Hip-Hop,Electronic,19576,12639,17976,21421,14544,17198,"[539, 21]","[100, 21]","[240, 297, 15]"
97570,11778,119895,Hip-Hop,Hip-Hop,Instrumental,15804,2898,18298,17853,3089,19461,"[539, 21]",[21],"[18, 1235]"
75925,108487,114393,Hip-Hop,Hip-Hop,Electronic,13303,16872,17629,15323,18877,19496,"[811, 21]","[539, 21]","[468, 15]"
129919,63770,129968,Hip-Hop,Hip-Hop,Rock,19576,11515,19582,21421,7473,19164,"[539, 21]",[21],[12]
123442,30059,6782,Hip-Hop,Hip-Hop,Folk,18671,6391,878,20648,7473,1346,"[539, 100, 21]",[21],[17]
113036,72790,75783,Hip-Hop,Hip-Hop,Rock,17422,12921,13290,12207,3593,15310,"[539, 100, 21]",[21],[12]
149623,138213,118070,Hip-Hop,Hip-Hop,Electronic,22310,20771,17729,23687,14456,17927,"[539, 580, 21]",[21],"[236, 182, 15]"
26025,78998,4846,Hip-Hop,Hip-Hop,International,4918,13604,985,4454,9224,911,[21],[21],"[2, 102]"
121317,108493,64091,Hip-Hop,Hip-Hop,Experimental,18416,16872,11564,20304,18879,2490,"[811, 539, 100, 21]","[539, 21]",[38]
72783,44236,30895,Hip-Hop,Hip-Hop,Electronic,12921,8660,6492,3593,6048,7270,[21],[21],"[296, 468, 286, 15]"
134824,100478,62586,Hip-Hop,Hip-Hop,Rock,20238,16100,11341,14456,13450,10760,[21],[21],"[113, 58, 26, 12]"
134823,98553,57943,Hip-Hop,Hip-Hop,Experimental,20238,15947,10701,14456,12271,6554,[21],"[539, 21]","[38, 6, 1193, 16, 763]"
108799,109681,133435,Hip-Hop,Hip-Hop,Instrumental,16889,17015,20056,18921,19024,21803,[21],[21],"[18, 1235]"
75747,154309,123099,Hip-Hop,Hip-Hop,Folk,13285,22780,18627,12271,23208,20585,"[539, 21]","[811, 539, 21]","[17, 103]"
6611,70774,57440,Hip-Hop,Hip-Hop,Experimental,2011,12560,10578,1882,14476,3195,[21],"[21, 542]",[38]
75755,78984,40657,Hip-Hop,Hip-Hop,Instrumental,13285,13604,8055,12271,9224,9568,"[539, 21]",[21],"[18, 1235]"
19438,71254,124176,Hip-Hop,Hip-Hop,Instrumental,4412,12639,18776,2752,14544,19692,[21],"[100, 21]","[18, 1235]"
75427,98569,37368,Hip-Hop,Hip-Hop,Pop,13250,15948,7518,12271,15196,8965,"[539, 21]","[539, 21]","[10, 76]"
129910,17496,63044,Hip-Hop,Hip-Hop,Rock,19576,3935,11430,21421,4750,7916,"[539, 21]","[100, 21]","[89, 66, 12, 25]"
142666,11767,44853,Hip-Hop,Hip-Hop,Experimental,21430,2898,8708,22688,3089,10369,"[811, 83, 100, 21]",[21],"[38, 30, 456]"
89857,17496,145755,Hip-Hop,Hip-Hop,Electronic,14962,3935,21777,16894,4750,20146,"[539, 21]","[100, 21]","[42, 468, 15]"
109681,112481,29741,Hip-Hop,Hip-Hop,Experimental,17015,17354,6350,19024,16031,5457,[21],[21],"[38, 360, 6]"
113035,123442,134948,Hip-Hop,Hip-Hop,International,17422,18671,20262,12207,20648,19607,"[539, 100, 21]","[539, 100, 21]","[1032, 2, 102]"
110262,55102,38967,Hip-Hop,Hip-Hop,Experimental,17087,10277,7770,19057,12085,9291,"[539, 21]","[811, 21]","[250, 38]"
114044,22088,132456,Hip-Hop,Hip-Hop,Folk,17582,4879,19953,19459,5844,21701,[21],[21],"[17, 103]"
108498,77571,133788,Hip-Hop,Hip-Hop,Folk,16872,13463,20099,18878,15529,11346,"[539, 21]",[21],"[17, 103]"
141569,11783,116238,Hip-Hop,Hip-Hop,Electronic,21277,2898,17894,22568,3089,19780,"[100, 21]",[21],"[296, 491, 468, 15]"
43899,96678,47076,Hip-Hop,Hip-Hop,Electronic,8613,15692,9016,10235,17695,10779,[21],[21],"[240, 297, 15]"
71240,55124,10577,Hip-Hop,Hip-Hop,Folk,12639,10278,2544,14544,12085,2339,"[100, 21]","[811, 21]","[33, 17, 103]"
147268,79616,96731,Hip-Hop,Hip-Hop,Folk,21966,13668,15701,22006,15701,17701,[21],[21],"[17, 103]"
107030,26013,110611,Hip-Hop,Hip-Hop,Experimental,16672,4918,17124,12085,4454,16162,[21],[21],"[32, 38, 47]"
110084,75377,62748,Hip-Hop,Hip-Hop,Pop,17048,13247,11373,16031,12271,13262,[21],[21],"[10, 362]"
108837,75378,715,Hip-Hop,Hip-Hop,Folk,16893,13247,203,3593,12271,143,[21],[21],[17]
141304,98617,20369,Hip-Hop,Hip-Hop,Instrumental,21243,15952,4598,22552,17784,129,"[539, 100, 21]","[539, 21]","[18, 1235]"
75372,75927,139804,Hip-Hop,Hip-Hop,Experimental,13247,13303,18212,12271,15323,22159,[21],"[811, 21]","[32, 38]"
113037,61172,120467,Hip-Hop,Hip-Hop,Electronic,17422,11173,18349,12207,12085,20146,"[539, 100, 21]","[539, 21]","[42, 468, 15]"
110735,145751,69303,Hip-Hop,Hip-Hop,Experimental,17151,21776,12340,18921,16031,12704,[21],[21],"[41, 38, 47]"
56640,26012,5171,Hip-Hop,Hip-Hop,Folk,10458,4918,1814,11216,4454,1625,[21],[21],[17]
114041,60474,133545,Hip-Hop,Hip-Hop,Instrumental,17582,11069,20069,19459,12966,21616,[21],[21],"[107, 18, 1235]"
26022,149623,33072,Hip-Hop,Hip-Hop,International,4918,22310,6855,4454,23687,8100,[21],"[539, 580, 21]","[2, 46, 502]"
26014,22295,112198,Hip-Hop,Hip-Hop,Experimental,4918,4918,17321,4454,4454,19259,[21],[21],"[224, 186, 514, 38]"
149623,86415,126016,Hip-Hop,Hip-Hop,Instrumental,22310,14551,19042,23687,16031,19461,"[539, 580, 21]",[21],"[18, 1235]"
71245,149689,61820,Hip-Hop,Hip-Hop,Rock,12639,10174,11234,14544,11979,13158,"[100, 21]",[21],"[98, 361, 12, 109, 25]"
6448,63770,120515,Hip-Hop,Hip-Hop,Instrumental,1996,11515,18356,706,7473,19125,[21],[21],[1235]
140625,108843,21707,Hip-Hop,Hip-Hop,Folk,21155,16894,4786,16031,16031,5709,[21],[21],"[17, 103]"
144741,114048,26465,Hip-Hop,Hip-Hop,Folk,21613,17582,5635,21888,19459,6641,[21],[21],"[33, 17]"
114048,98622,47075,Hip-Hop,Hip-Hop,Electronic,17582,15953,9016,19459,17784,10779,[21],"[539, 21]","[240, 297, 15]"
58215,149953,69199,Hip-Hop,Hip-Hop,Electronic,10750,22221,12330,12614,11979,14212,[21],[21],"[296, 400, 182, 15]"
64519,11763,126016,Hip-Hop,Hip-Hop,Instrumental,11625,2898,19042,13476,3089,19461,[21],[21],"[18, 1235]"
72782,121313,50448,Hip-Hop,Hip-Hop,Rock,12921,18416,9545,3593,20304,11374,[21],"[811, 539, 100, 21]","[25, 12]"
26011,110259,111416,Hip-Hop,Hip-Hop,Electronic,4918,17087,17222,4454,19057,19034,[21],"[539, 21]","[15, 695]"
71253,61174,68407,Hip-Hop,Hip-Hop,Experimental,12639,11173,12232,14544,12085,14100,"[100, 21]","[539, 21]","[125, 38]"
112485,64989,132675,Hip-Hop,Hip-Hop,Instrumental,17355,11726,19976,16031,13533,19799,[21],"[811, 21]","[18, 1235]"
114042,91317,97404,Hip-Hop,Hip-Hop,Electronic,17582,15119,15783,19459,17014,11574,[21],[21],"[400, 42, 182, 15]"
145724,141561,6680,Hip-Hop,Hip-Hop,Experimental,21773,21277,1883,13450,22568,1771,[21],"[100, 21]","[32, 38]"
123981,119985,112211,Hip-Hop,Hip-Hop,Instrumental,18754,18314,17325,20709,20156,12654,[21],[21],"[107, 1235]"
145745,110736,85595,Hip-Hop,Hip-Hop,Pop,21775,17151,14436,18872,18921,3222,[21],[21],"[10, 362]"
71250,121318,52118,Hip-Hop,Hip-Hop,International,12639,18416,9796,14544,20304,11630,"[100, 21]","[811, 539, 100, 21]","[2, 46]"
78848,64988,96408,Hip-Hop,Hip-Hop,Rock,13584,11726,15555,15601,13533,17534,"[83, 100, 21]","[811, 21]","[66, 12]"
6440,73551,3273,Hip-Hop,Hip-Hop,Folk,1996,13022,1705,706,14456,417,[21],[21],[17]
154307,114272,136054,Hip-Hop,Hip-Hop,Rock,22780,17607,20438,23208,18587,22017,"[811, 539, 21]","[811, 21]","[26, 12, 66]"
26007,98623,64093,Hip-Hop,Hip-Hop,Experimental,4918,15953,11566,4454,17784,7503,[21],"[539, 21]",[38]
83715,100478,43024,Hip-Hop,Hip-Hop,International,14145,16100,8426,7473,13450,10060,[21],[21],"[2, 172]"
75751,145728,114556,Hip-Hop,Hip-Hop,Electronic,13285,21773,17649,12271,13450,6550,"[539, 21]",[21],"[495, 286, 182, 15]"
75748,71245,133447,Hip-Hop,Hip-Hop,Instrumental,13285,12639,20057,12271,14544,21803,"[539, 21]","[100, 21]","[18, 1235]"
144215,107029,68853,Hip-Hop,Hip-Hop,Folk,21564,16672,12286,16031,12085,14166,[21],[21],[17]
108846,132962,130930,Hip-Hop,Hip-Hop,Instrumental,16894,20011,19716,16031,21462,19461,[21],"[539, 21]","[18, 1235]"
11791,69826,54479,Hip-Hop,Hip-Hop,International,2898,12415,10192,3089,14320,11992,[21],"[539, 21]","[2, 79]"
129920,142360,86441,Hip-Hop,Hip-Hop,Rock,19576,21372,14556,21421,16031,16606,"[539, 21]",[21],"[25, 12, 109]"
32882,98626,121662,Hip-Hop,Hip-Hop,Instrumental,6828,15954,18457,6422,17784,11939,[21],"[539, 21]","[107, 18, 1235]"
63789,108837,26605,Hip-Hop,Hip-Hop,Experimental,11515,16893,5784,7473,3593,5994,[21],[21],"[186, 38]"
6448,75371,114076,Hip-Hop,Hip-Hop,Instrumental,1996,13247,17589,706,12271,19461,[21],[21],[1235]
130440,49479,69768,Hip-Hop,Hip-Hop,Folk,19640,9417,12385,21503,3168,10469,[21],[21],[17]
131020,13747,95535,Hip-Hop,Hip-Hop,Rock,19733,3230,15586,21503,3771,17370,[21],[21],"[25, 66, 12, 111]"
43866,143290,126354,Hip-Hop,Hip-Hop,Pop,8608,21505,19095,6422,22552,20992,"[811, 21]",[21],"[10, 76]"
112487,147022,106569,Hip-Hop,Hip-Hop,Rock,17355,21925,16604,16031,16031,18269,[21],[21],"[404, 314, 12, 85]"
71228,60510,105408,Hip-Hop,Hip-Hop,Electronic,12637,11072,16469,14543,3350,15990,"[100, 21]",[21],"[337, 15, 695, 183]"
64338,116390,114535,Hip-Hop,Hip-Hop,Instrumental,11592,17918,17647,13450,8693,19461,[21],"[811, 21]","[18, 1235]"
95911,14391,38829,Hip-Hop,Hip-Hop,International,2402,3352,7757,2283,3985,9237,[21],[21],"[177, 2]"
113030,64519,26642,Hip-Hop,Hip-Hop,Rock,17421,11625,5793,19302,13476,6742,[21],[21],"[404, 58, 12, 85]"
105450,69828,96698,Hip-Hop,Hip-Hop,Folk,16471,12415,15695,17695,14320,17697,[21],"[539, 21]","[17, 103, 49]"
108487,61174,126746,Hip-Hop,Hip-Hop,Folk,16872,11173,19156,18877,12085,9765,"[539, 21]","[539, 21]","[17, 103]"
108492,108839,124971,Hip-Hop,Hip-Hop,Experimental,16872,16893,18212,18877,3593,19268,"[539, 21]",[21],"[32, 38]"
14386,132963,112196,Hip-Hop,Hip-Hop,Experimental,3351,20011,17321,3981,21462,19259,[21],"[539, 21]","[224, 186, 514, 38]"
57821,89195,52128,Hip-Hop,Hip-Hop,International,10661,14889,9796,12533,16856,11630,"[811, 21]","[100, 21]","[2, 46]"
69564,108496,76375,Hip-Hop,Hip-Hop,Experimental,12353,16872,13354,14261,18877,10457,[21],"[539, 21]","[32, 250, 38]"
138213,11789,88869,Hip-Hop,Hip-Hop,Folk,20771,2898,14878,14456,3089,3228,[21],[21],[17]
119992,75428,13378,Hip-Hop,Hip-Hop,Pop,18314,13250,3177,20156,12271,3652,[21],"[539, 21]",[10]
112481,71250,42245,Hip-Hop,Hip-Hop,International,17354,12639,8275,16031,14544,1838,[21],"[100, 21]",[2]
148028,130650,59663,Hip-Hop,Hip-Hop,International,22069,19674,10954,23527,18872,6345,"[100, 21, 580]",[21],"[2, 130]"
71692,56497,47658,Hip-Hop,Hip-Hop,Electronic,12691,10440,9133,14456,4035,10902,[21],"[811, 21]","[468, 181, 182, 15]"
75419,10192,89474,Hip-Hop,Hip-Hop,Electronic,13250,2517,14928,12271,2430,1939,"[539, 21]","[100, 21]","[468, 15]"
16162,121317,120468,Hip-Hop,Hip-Hop,Electronic,3710,18416,18349,4454,20304,20146,[21],"[811, 539, 100, 21]","[42, 468, 15]"
83717,11794,81660,Hip-Hop,Hip-Hop,Instrumental,14145,2898,13930,7473,3089,7168,[21],[21],"[18, 1235]"
14365,56499,46733,Hip-Hop,Hip-Hop,Pop,3344,10440,8973,3967,4035,9101,"[100, 21]","[811, 21]",[10]
63770,123981,108505,Hip-Hop,Hip-Hop,Rock,11515,18754,16875,7473,20709,18884,[21],[21],"[25, 26, 12, 109]"
75745,89179,11937,Hip-Hop,Hip-Hop,Pop,13285,14889,2906,12271,16856,3135,"[539, 21]","[100, 21]",[10]
61160,91318,87644,Hip-Hop,Hip-Hop,Electronic,11173,15119,14765,12085,17014,15989,"[539, 21]",[21],"[337, 236, 695, 15]"
11917,141564,145074,Hip-Hop,Hip-Hop,Experimental,2905,21277,21654,3070,22568,23116,[21],"[100, 21]","[32, 250, 38]"
61668,123965,7381,Hip-Hop,Hip-Hop,Experimental,11218,18752,1685,13140,20707,10,[21],"[539, 21]","[38, 22]"
142669,11298,72075,Hip-Hop,Hip-Hop,Electronic,21430,2769,12773,22688,2919,14670,"[811, 83, 100, 21]",[21],"[297, 468, 182, 15]"
121321,5,134793,Hip-Hop,Hip-Hop,Instrumental,18416,1,20232,20304,1,18834,"[811, 539, 100, 21]",[21],"[267, 1235]"
100479,7487,26301,Hip-Hop,Hip-Hop,Experimental,16100,2095,5697,13450,1953,6484,[21],[21],[38]
144171,676,121652,Hip-Hop,Hip-Hop,Instrumental,21557,190,18457,14543,136,11939,"[539, 100, 21]",[21],"[107, 18, 1235]"
123440,36992,107594,Hip-Hop,Hip-Hop,Folk,18671,7492,16750,20648,6274,18755,"[539, 100, 21]",[21],[17]
113031,123441,128470,Hip-Hop,Hip-Hop,Instrumental,17421,18671,19384,19302,20648,19461,[21],"[539, 100, 21]","[18, 1235]"
37416,40542,113165,Hip-Hop,Hip-Hop,Rock,7524,8034,17440,8972,5934,19345,"[539, 21]","[100, 21]","[404, 58, 12, 85]"
30043,146149,133274,Hip-Hop,Hip-Hop,Rock,6390,21837,20043,7473,23260,21772,[21],[21],"[26, 12]"
134510,111935,133546,Hip-Hop,Hip-Hop,Instrumental,20192,17282,20069,21888,19201,21616,[21],"[539, 21]","[107, 18, 1235]"
78851,67784,32340,Hip-Hop,Hip-Hop,Pop,13584,12144,6743,15601,11677,7949,"[83, 100, 21]",[21],[10]
112486,141375,57662,Hip-Hop,Hip-Hop,Rock,17355,21253,10612,16031,22006,9123,[21],[21],"[66, 12, 111, 85, 25]"
11772,89447,60041,Hip-Hop,Hip-Hop,International,2898,14928,7824,3089,8021,9348,[21],[21],"[2, 92, 214]"
147023,110771,111394,Hip-Hop,Hip-Hop,Pop,21925,17152,17220,16031,16031,16362,[21],[21],"[10, 76]"
147886,89192,138038,Hip-Hop,Hip-Hop,Pop,22046,14889,20746,17695,16856,22220,[21],"[100, 21]",[10]
75371,58212,21707,Hip-Hop,Hip-Hop,Folk,13247,10750,4786,12271,12611,5709,[21],[21],"[17, 103]"
91315,11775,4066,Hip-Hop,Hip-Hop,Folk,15119,2898,897,17014,3089,1374,[21],[21],"[33, 17]"
113036,32686,128472,Hip-Hop,Hip-Hop,Instrumental,17422,6793,19384,12207,3717,19461,"[539, 100, 21]","[21, 542]","[18, 1235]"
75933,107030,107250,Hip-Hop,Hip-Hop,International,13303,16672,16703,15323,12085,18747,"[811, 21]",[21],"[2, 741, 130]"
61175,136469,134445,Hip-Hop,Hip-Hop,Instrumental,11173,20500,20189,12085,14456,21803,"[539, 21]",[21],"[107, 18, 1235]"
24431,129915,51923,Hip-Hop,Hip-Hop,Electronic,5347,19576,9764,6274,21421,11597,[21],"[539, 21]",[15]
110266,61160,73765,Hip-Hop,Hip-Hop,International,17087,11173,13057,19059,12085,14984,"[539, 21]","[539, 21]","[130, 2]"
112468,154308,105718,Hip-Hop,Hip-Hop,Folk,17352,22780,16511,16031,23208,18573,[21],"[811, 539, 21]",[17]
110771,108840,110106,Hip-Hop,Hip-Hop,Electronic,17152,16893,17051,16031,3593,18846,[21],[21],"[240, 297, 15]"
99095,110735,111974,Hip-Hop,Hip-Hop,Rock,16020,17151,17289,16031,18921,19211,[21],[21],"[25, 12, 85]"
89445,11918,36096,Hip-Hop,Hip-Hop,Electronic,14928,2905,7379,16870,3070,5978,[21],[21],[15]
100949,11783,127869,Hip-Hop,Hip-Hop,International,16141,2898,19314,18156,3089,21105,[21],[21],"[2, 77]"
36302,142668,141894,Hip-Hop,Hip-Hop,Rock,7415,21430,21299,8693,22688,22586,"[100, 21]","[811, 83, 100, 21]","[12, 31]"
108842,30050,132790,Hip-Hop,Hip-Hop,Pop,16894,6391,19984,16031,7473,12953,[21],[21],"[10, 76]"
75375,136469,126289,Hip-Hop,Hip-Hop,Instrumental,13247,20500,19087,12271,14456,19461,[21],[21],"[18, 1235]"
11775,141167,55827,Hip-Hop,Hip-Hop,International,2898,7414,10344,3089,8691,12201,[21],"[100, 21]","[2, 46]"
11773,143290,148286,Hip-Hop,Hip-Hop,Pop,2898,21505,22108,3089,22552,23544,[21],[21],"[362, 10]"
110772,61668,38782,Hip-Hop,Hip-Hop,International,17152,11218,7753,16031,13140,9237,[21],[21],"[177, 2]"
114051,83718,133977,Hip-Hop,Hip-Hop,Instrumental,17582,14145,20124,19459,7473,21858,[21],[21],"[18, 1235]"
98575,75428,97548,Hip-Hop,Hip-Hop,Electronic,15949,13250,15800,15196,12271,17179,"[539, 21]","[539, 21]","[296, 181, 15]"
114272,99501,141284,Hip-Hop,Hip-Hop,Instrumental,17607,16074,21242,18587,17695,22551,"[811, 21]",[21],"[107, 18, 1235]"
29602,11778,24524,Hip-Hop,Hip-Hop,Experimental,6315,2898,5377,7371,3089,1425,[21],[21],"[41, 186, 38]"
100958,42045,148439,Hip-Hop,Hip-Hop,Electronic,16141,8258,22131,18156,9402,22985,[21],[21],"[337, 181, 15]"
98565,6605,28802,Hip-Hop,Hip-Hop,Pop,15948,2011,6204,15196,1882,7217,"[539, 21]",[21],[10]
132954,142089,141182,Hip-Hop,Hip-Hop,Pop,20011,18166,21227,21462,19803,22538,"[539, 21]",[21],"[10, 362]"
64520,138217,60873,Hip-Hop,Hip-Hop,International,11625,20771,11137,13476,14456,10174,[21],[21],"[130, 2, 741]"
96675,144214,92954,Hip-Hop,Hip-Hop,Instrumental,15692,21564,15344,17695,16031,17278,[21],[21],"[107, 18, 1235]"
73551,11783,43965,Hip-Hop,Hip-Hop,Folk,13022,2898,6413,14456,3089,7501,[21],[21],[17]
13747,71158,111389,Hip-Hop,Hip-Hop,Pop,3230,12621,17220,3771,14456,16362,[21],[21],"[10, 76]"
109686,96675,64787,Hip-Hop,Hip-Hop,Pop,17015,15692,11686,19024,17695,12725,[21],[21],"[10, 76]"
94468,98574,113284,Hip-Hop,Hip-Hop,International,15500,15949,17457,3593,15196,19381,[21],"[539, 21]",[2]
42045,123964,99391,Hip-Hop,Hip-Hop,International,8258,18752,16056,9402,20707,18025,[21],"[539, 21]","[2, 130]"
143290,75750,109447,Hip-Hop,Hip-Hop,Folk,21505,13285,16983,22552,12271,19010,[21],"[539, 21]","[17, 103]"
11771,72130,111149,Hip-Hop,Hip-Hop,Instrumental,2898,12793,17186,3089,14456,16986,[21],[21],"[267, 1235]"
107027,63755,53228,Hip-Hop,Hip-Hop,Pop,16672,11515,9963,12085,7473,11811,[21],[21],"[10, 76]"
137900,78843,92873,Hip-Hop,Hip-Hop,Experimental,20720,13584,15336,14456,15601,14774,[21],"[83, 100, 21]","[224, 1, 38]"
97691,97043,107589,Hip-Hop,Hip-Hop,Folk,15824,15739,16749,12207,17784,18755,"[539, 100, 21]","[539, 21]",[17]
114048,142092,48367,Hip-Hop,Hip-Hop,Rock,17582,18166,9232,19459,19803,11018,[21],[21],"[12, 31]"
129915,99095,126586,Hip-Hop,Hip-Hop,Instrumental,19576,16020,19131,21421,16031,21020,"[539, 21]",[21],"[267, 1235]"
75418,107028,105917,Hip-Hop,Hip-Hop,Folk,13250,16672,16539,12271,12085,18592,"[539, 21]",[21],"[17, 103]"
130168,80293,52954,Hip-Hop,Hip-Hop,Folk,19607,13756,9913,18872,1,1065,[21],[21],"[17, 103]"
98618,98553,30740,Hip-Hop,Hip-Hop,Experimental,15952,15947,6470,17784,12271,1024,"[539, 21]","[539, 21]","[1, 38]"
55100,123442,134919,Hip-Hop,Hip-Hop,International,10277,18671,20262,12085,20648,19607,"[811, 21]","[539, 100, 21]","[1032, 2, 102]"
75403,16878,126405,Hip-Hop,Hip-Hop,Pop,13248,3837,19102,12271,4646,20995,"[539, 21]",[21],"[10, 76]"
75401,108493,144938,Hip-Hop,Hip-Hop,Pop,13248,16872,21626,12271,18879,23102,"[539, 21]","[539, 21]",[10]
121312,4688,119575,Hip-Hop,Hip-Hop,Experimental,18416,1131,18261,20304,618,1911,"[811, 539, 100, 21]",[21],"[38, 22]"
75752,6611,73820,Hip-Hop,Hip-Hop,Experimental,13285,2011,13063,12271,1882,13913,"[539, 21]",[21],[38]
2,32882,104284,Hip-Hop,Hip-Hop,Electronic,1,6828,16364,1,6422,18405,[21],[21],"[184, 296, 15]"
75373,147886,83903,Hip-Hop,Hip-Hop,Experimental,13247,22046,14168,12271,17695,16173,[21],[21],"[1, 186, 38]"
64338,108493,127542,Hip-Hop,Hip-Hop,Experimental,11592,16872,19285,13450,18879,21106,[21],"[539, 21]","[224, 38]"
73551,24430,114290,Hip-Hop,Hip-Hop,Electronic,13022,5347,17611,14456,6274,19480,[21],[21],"[296, 181, 182, 15]"
110085,78833,131446,Hip-Hop,Hip-Hop,Pop,17048,13583,19796,16031,15601,21568,[21],"[83, 100, 21]",[10]
43863,121323,47658,Hip-Hop,Hip-Hop,Electronic,8608,18416,9133,3738,20304,10902,"[811, 21]","[811, 539, 100, 21]","[468, 181, 182, 15]"
141569,113035,93523,Hip-Hop,Hip-Hop,Electronic,21277,17422,15399,22568,12207,17332,"[100, 21]","[539, 100, 21]","[468, 15]"
64338,108839,91205,Hip-Hop,Hip-Hop,Rock,11592,16893,15106,13450,3593,5911,[21],[21],"[66, 12]"
